MMS Id,Network Number,Bibliographic Lifecycle,Collection Name,Suppressed From Discovery,Num Digital Representations  (In Repository),Title
991011507204204641,grinnell:3859,In Repository,Student Scholarship,No,41,Cycles
991011507204304641,grinnell:18951,In Repository,Student Scholarship,No,1,Striving for Eden: Working Towards Equality in Two Virginia Communes
991011507204404641,grinnell:3419,In Repository,Student Scholarship,No,2,New Queer Cinema Today: Film and the Critique of Neoliberalism
991011507204504641,grinnell:18768,In Repository,Student Scholarship,No,1,“Going to Meet the Man”: Scripting White Supremacist Eros
991011507204604641,grinnell:23294,In Repository,Student Scholarship,No,2,Historical Map Annotations for Text Detection and Recognition
991011507204704641,grinnell:18767,In Repository,Student Scholarship,No,1,South of the Confederacy: Confederate Symbols in Argentine Clothing and the Erasure of History
991011507204804641,grinnell:18758,In Repository,Student Scholarship,No,1,Obituaries of Grinnell Civil War Veterans: Value Race and Identity in Small Town Iowa
991011507204904641,grinnell:18769,In Repository,Student Scholarship,No,3,I Must Be Sure (2016)
991011507205004641,grinnell:3246,In Repository,Student Scholarship,No,8,A Data Set of Annotated Historical Maps (2013)
991011507205104641,grinnell:18757,In Repository,Student Scholarship,No,1,"Biopolitics, Gendered Nationalism, and Abortion: The Influence of the Catholic Church in Poland and Ireland"
991011507261804641,grinnell:880,In Repository,Faculty Scholarship,No,1,Kris DeWild and Rebecca Stuhr
991011507261904641,grinnell:867,In Repository,Faculty Scholarship,No,1,From Papyrus to Kindle: a Glimpse at the History of Printing in the Western World
991011507262004641,grinnell:68,In Repository,Faculty Scholarship,No,1,Making a Good Thing Better: Increasing Demand for 1-on-1 Information Literacy Instruction at Grinnell College
991011507262104641,grinnell:6527,In Repository,Faculty Scholarship,No,1,"The Value of Information : Normativity, Epistemology, and LIS in Luciano Floridi"
991011507262204641,grinnell:63,In Repository,Faculty Scholarship,No,1,Gospel Truth About the Negro Spiritual
991011507262304641,grinnell:6379,In Repository,Faculty Scholarship,No,1,Signs of Life: Critical Thinking Beyond Critique in Religious Studies and the Humanities
991011507262404641,grinnell:6042,In Repository,Faculty Scholarship,No,1,Harry Duncan '38 and the Cummington Press
991011507262504641,grinnell:6028,In Repository,Faculty Scholarship,No,1,Bibles in Burling: A Selection of Bibles that Demonstrate the Art of Printing
991011507262604641,grinnell:6015,In Repository,Faculty Scholarship,No,1,Galileo's New Sciences: Origins and Aftermath
991011507262704641,grinnell:6010,In Repository,Faculty Scholarship,No,1,"Incunabula in Burling Library, Grinnell College"
991011507262804641,grinnell:5075,In Repository,Faculty Scholarship,No,1,Scholarly Communication and Liberal Arts College Libraries
991011507262904641,grinnell:5074,In Repository,Faculty Scholarship,No,1,"Reflexive Curation: Accident, Risk, and Medium in the Collectively Curated Collection"
991011507263004641,grinnell:47,In Repository,Faculty Scholarship,No,1,A Simple Experiment for Discussion of Quantum Interference and Which-Way Measurement
991011507263104641,grinnell:4711,In Repository,Faculty Scholarship,No,1,Directory of Grinnell Area Food Producers Who Market Locally
991011507263204641,grinnell:4090,In Repository,Faculty Scholarship,No,1,Our Trees: A Guide to Trees in Grinnell
991011507263304641,grinnell:3848,In Repository,Faculty Scholarship,No,1,"River of Words, Raft of Our Conjoined Neurologies"
991011507263404641,grinnell:3613,In Repository,Faculty Scholarship,No,1,The Pipe Organ &amp; Friends
991011507263504641,grinnell:3597,In Repository,Faculty Scholarship,No,1,Faculty Recital: A Mozart Celebration
991011507263604641,grinnell:35390,In Repository,Faculty Scholarship,No,1,Engaging Graduate Medical and Health Sciences Students in Scholarly Communication: The Des Moines University Library’s Research &amp; Scholarly Communication Peer Associate Program.
991011507263704641,grinnell:3481,In Repository,Faculty Scholarship,No,1,"Faculty Recital: John Rommereim, Baritone; Timothy Newton, Fortepiano"
991011507263804641,grinnell:3474,In Repository,Faculty Scholarship,No,1,"Faculty Recital: Beethoven, The Late Piano Sonatas"
991011507263904641,grinnell:3451,In Repository,Faculty Scholarship,No,1,The Linked Open Data Landscape in Libraries and Beyond
991011507264004641,grinnell:34350,In Repository,Faculty Scholarship,No,1,"Student-Centered, Student-Delivered: Leading with Equity and Inclusion through a First-Year Library Ambassador Program at a Hispanic-Serving Institution"
991011507264104641,grinnell:34349,In Repository,Faculty Scholarship,No,1,The Critical Information Literacy Leadership Institute as Alternative to the One-Shot: Q &amp; A with a Faculty Partner
991011507264204641,grinnell:3424,In Repository,Faculty Scholarship,No,1,Academic Resource Centers: an Umbrella or an ARC? Working together strategically across administrative areas
991011507264304641,grinnell:3412,In Repository,Faculty Scholarship,No,1,The Cinematic Relations of Corporeal Feminism
991011507264404641,grinnell:3410,In Repository,Faculty Scholarship,No,1,"The Hardest, The Most Difficult Film : Todd Haynes' Safe as Feminist Film Praxis, or, What the fuck is this?"
991011507264504641,grinnell:3409,In Repository,Faculty Scholarship,No,1,Girls on Film : The Intersecting Histories of Queer Cinema and Feminist Filmmaking
991011507264604641,grinnell:3408,In Repository,Faculty Scholarship,No,1,Deconstructing Postmodern Television in Twin Peaks
991011507264704641,grinnell:3407,In Repository,Faculty Scholarship,No,1,The Personal Cinema of Maya Deren : Meshes of the Afternoon and its Critical Reception in the History of the Avant-garde
991011507264804641,grinnell:3406,In Repository,Faculty Scholarship,No,1,"Queering Hollywood's Tough Chick : The Subversions of Sex, Race, and Nation in The Long Kiss Goodnight and The Matrix"
991011507293704641,grinnell:18504,In Repository,Student Scholarship,No,1,Access to Living Donor Kidney Transplantation in Nepal
991011507293804641,grinnell:174,In Repository,Student Scholarship,No,1,Haggling for Human Rights: The Paradox of Achieving Human Rights at the Cost of Peace
991011507293904641,grinnell:99,In Repository,Student Scholarship,No,1,Violence Causes Hunger in Guatemala: From Coups to CAFTA
991011507294004641,grinnell:17000,In Repository,Student Scholarship,No,1,"When Bodies Happen: Intersections of Gender, Sexuality and Race within Body Image"
991011507294104641,grinnell:98,In Repository,Student Scholarship,No,1,Neglected Tropical Diseases: The Ignored Pandemic
991011507294204641,grinnell:97,In Repository,Student Scholarship,No,1,Denazification and Discourse in Post-War Germany
991011507294304641,grinnell:169,In Repository,Student Scholarship,No,1,Exploring the Antisocial Thesis in Queer Theory
991011507294404641,grinnell:96,In Repository,Student Scholarship,No,1,"Wollstonecraft, Kant, and China’s One-Child Policy: The Right to Education Vs. The Right to Life"
991011507294504641,grinnell:16999,In Repository,Student Scholarship,No,1,The Mail Gaze
991011507294604641,grinnell:95,In Repository,Student Scholarship,No,1,The Recognition of Shari’a: An In-Depth Analysis of Islamic Custody Cases
991011507294704641,grinnell:16998,In Repository,Student Scholarship,No,1,Inversive Colors
991011507294804641,grinnell:94,In Repository,Student Scholarship,No,1,The Progress Towards Turkish Recognition of the Armenian Genocide
991011507294904641,grinnell:168,In Repository,Student Scholarship,No,1,"Objectivity, Authority, and Truth: Confirming a Homosexual Identity in Lesbian and Gay Fights for Asylum"
991011507295004641,grinnell:93,In Repository,Student Scholarship,No,1,"/""Thisniggaugly/"": Understanding Violent Hate Speech in Rap Music"
991011507295104641,grinnell:1676,In Repository,Student Scholarship,No,1,Beginner's Field Guide to Grinnell and Its Environs
991011507295204641,grinnell:92,In Repository,Student Scholarship,No,1,Obstetric and Traumatic Gynecologic Fistula in Sierra Leone: A Call for Empowerment
991011507295304641,grinnell:13273,In Repository,Student Scholarship,No,1,Cross-Cultural Differences in Nonverbal Communication
991011507295404641,grinnell:91,In Repository,Student Scholarship,No,1,Bodily Witness: Choreography of the Political
991011507295504641,grinnell:13272,In Repository,Student Scholarship,No,1,Food Security Barriers for Rural Food Pantry Clients
991011507295604641,grinnell:90,In Repository,Student Scholarship,No,1,Coming Home? Return and Its Implications for Peacebuilding in Post-War Bosnia
991011507295704641,grinnell:13271,In Repository,Student Scholarship,No,1,Spatial Dependence in Newton-Cartan Gravity in Nonintertial Reference Frames
991011507295804641,grinnell:89,In Repository,Student Scholarship,No,1,Victim’s Rights in 9/11/01 Violence
991011507295904641,grinnell:13269,In Repository,Student Scholarship,No,1,The Art of Medicine: Training Future Doctors in Medical Humanities
991011507296004641,grinnell:86,In Repository,Student Scholarship,No,1,China’s Internet Governance: Between Development and Censorship
991011507296104641,grinnell:13268,In Repository,Student Scholarship,No,1,LU Matrix Decompositions
991011507296204641,grinnell:85,In Repository,Student Scholarship,No,1,The Peruvian Truth and Reconciliation Commission and Its Impact on the Strengthening of Democratic Institutions
991011507296304641,grinnell:13258,In Repository,Student Scholarship,No,1,Stormwater and Landscaping on Grinnell College's Campus
991011507296404641,grinnell:84,In Repository,Student Scholarship,No,1,The Mass Rape of Bosniak Women: A Case of Genocide and Feminicide
991011507296504641,grinnell:13257,In Repository,Student Scholarship,No,1,"Confronting the Gaze: Reconfiguring Spectatorship in /""Untitled (Kitchen Table Series)/"" by Carrie Mae Weems"
991011507296604641,grinnell:80,In Repository,Student Scholarship,No,1,The Metonymies of the State: Satipuja and the Paradox of Illegibility in the State of India
991011507296704641,grinnell:13256,In Repository,Student Scholarship,No,1,Friendship is Colorblind
991011507296804641,grinnell:6048,In Repository,Student Scholarship,No,1,Animals among Us
991011507296904641,grinnell:13254,In Repository,Student Scholarship,No,1,"Jacobian Varieties of Hurwitz Curves with Automorphism Group PSL(2,q)"
991011507297004641,grinnell:5921,In Repository,Student Scholarship,No,1,"Performing, Practicing and Organizing Liberty: New York's African Free Schools and the Black Activist Community, 1786-1832"
991011507297104641,grinnell:13174,In Repository,Student Scholarship,No,1,Accepting Plurality as an All-Encompassing Religion
991011507297204641,grinnell:12982,In Repository,Student Scholarship,No,1,Determining Students’ Postsecondary Plans: A Program Evaluation of the Tools Used by Grinnell High School’s Counseling Department
991011507297304641,grinnell:5753,In Repository,Student Scholarship,No,1,"American Farmer: Industrialization, Myth, and Autonomy in Iowa’s Corn Belt"
991011507297404641,grinnell:12981,In Repository,Student Scholarship,No,1,"Food Assistance Resource Usage in Grinnell, Iowa"
991011507297504641,grinnell:5593,In Repository,Student Scholarship,No,1,The Grinnell Beowulf: A Translation with Notes (Recorded Reading)
991011507297604641,grinnell:12980,In Repository,Student Scholarship,No,1,An Evaluation of Al Exito's Impact on Participants in the Program's First Three Years (2006-09)
991011507297704641,grinnell:12979,In Repository,Student Scholarship,No,1,Increasing Attendance at the Grinnell Historical Museum
991011507297804641,grinnell:5317,In Repository,Student Scholarship,No,1,The Grinnell Beowulf: A Translation with Notes (Revised)
991011507297904641,grinnell:50,In Repository,Student Scholarship,No,1,Grinnell Identities
991011507298004641,grinnell:12521,In Repository,Student Scholarship,No,1,"Against Reason: Anti/Enlightenment Prints by Callot, Hogarth, Piranesi, and Goya: April 3-August 2, 2015, Faulconer Gallery"
991011507298104641,grinnell:49,In Repository,Student Scholarship,No,1,Unlikely (Deconstructive) Theological Parallels: John Caputo and Rowan Williams
991011507298204641,grinnell:124,In Repository,Student Scholarship,No,1,Russian Public Opinion: Mass Perspectives on the United States and China in 2010
991011507298304641,grinnell:4933,In Repository,Student Scholarship,No,1,Green Eyes
991011507298404641,grinnell:122,In Repository,Student Scholarship,No,1,"Big Meat, Small Towns: The Meatpacking Industry’s Shift to Rural America and the Reemergence of Company Towns"
991011507298504641,grinnell:45,In Repository,Student Scholarship,No,1,States’ Roles in Sex Trafficking: Complicity and Promotion or Peace?
991011507298604641,grinnell:121,In Repository,Student Scholarship,No,1,Rise of Majority-Minority Districts in Rural Iowa: How Changes in Meatpacking Impacted Rural Schooling
991011507298704641,grinnell:12108,In Repository,Student Scholarship,No,1,ЭЧКИЛЕРДИН СОГУШУ Комедия В Одном Действии
